mileage,make,fuel,gear,offerType,price,hp,year
15,Hyundai,Gasoline,Manual,Pre-registered,11990,67.0,2021
11,Renault,Gasoline,Manual,Demonstration,11990,65.0,2021
10,Kia,Gasoline,Manual,Pre-registered,12139,67.0,2021
2,Fiat,Hybrid,Manual,Demonstration,12164,69.0,2021
10,Fiat,Gasoline,Manual,Pre-registered,12400,69.0,2021
72193,Kia,Gasoline,Manual,Used,4690,69.0,2011
91000,Nissan,Gasoline,Manual,Used,4690,80.0,2011
104000,Opel,Gasoline,Manual,Used,4690,87.0,2011
99101,SEAT,Gasoline,Manual,Used,4699,60.0,2011
117930,Ford,Gasoline,Manual,Used,4700,82.0,2011
146562,Peugeot,Gasoline,Automatic,Used,4700,120.0,2011
126000,Skoda,Gasoline,Manual,Used,4700,86.0,2011
89000,Renault,Gasoline,Manual,Used,4700,101.0,2011
134000,Ford,Gasoline,Manual,Used,4750,101.0,2011
106800,Peugeot,Gasoline,Manual,Used,4750,156.0,2011
64000,Fiat,Gasoline,Manual,Used,4750,68.0,2011
154995,Volkswagen,Gasoline,Manual,Used,4790,80.0,2011
303000,Mitsubishi,Diesel,Manual,Used,4799,116.0,2011
135000,Citroen,Diesel,Manual,Used,4799,92.0,2011
193000,MINI,Diesel,Manual,Used,4799,90.0,2011
186900,Ford,Diesel,Manual,Used,4800,116.0,2011
143000,Renault,Gasoline,Manual,Used,4800,131.0,2011
189000,Opel,Gasoline,Manual,Used,5500,120.0,2012
189000,Opel,Other,Manual,Used,5500,120.0,2012
169000,MINI,Diesel,Manual,Used,5500,90.0,2012
125000,Opel,Diesel,Manual,Used,5500,105.0,2012
29241,SEAT,Gasoline,Manual,Used,5598,60.0,2012
96268,SEAT,Diesel,Manual,Used,5599,105.0,2012
174114,Ford,Gasoline,Manual,Used,5599,125.0,2012
83800,Hyundai,Gasoline,Manual,Used,5600,90.0,2012
198894,Volkswagen,Diesel,Manual,Used,5600,105.0,2012
91025,Ford,Gasoline,Manual,Used,5600,90.0,2012
9981,Peugeot,Gasoline,Manual,Used,5600,68.0,2012
48000,smart,Gasoline,Automatic,Used,5600,71.0,2012
57200,smart,Gasoline,Automatic,Used,5650,71.0,2012
85200,smart,Gasoline,Automatic,Used,5650,71.0,2012
58000,smart,Gasoline,Automatic,Used,5650,71.0,2012
104000,SEAT,Gasoline,Manual,Used,5700,105.0,2012
122200,Mazda,Gasoline,Manual,Used,5700,75.0,2012
85000,smart,Diesel,Automatic,Used,5750,54.0,2012
137000,Kia,Gasoline,Manual,Used,5750,90.0,2012
314000,Mercedes-Benz,Diesel,Manual,Used,5999,120.0,2013
66000,smart,Gasoline,Automatic,Used,5999,71.0,2013
331999,Mercedes-Benz,Diesel,Manual,Used,5999,120.0,2013
175010,Skoda,Gasoline,Automatic,Used,5999,75.0,2013
211500,Opel,Diesel,Manual,Used,5999,131.0,2013
91500,Ford,Gasoline,Manual,Used,5999,101.0,2013
96000,SEAT,Gasoline,Manual,Used,5999,60.0,2013
143000,Nissan,Gasoline,Automatic,Used,5999,110.0,2013
160000,SEAT,Diesel,Manual,Used,5999,75.0,2013
136000,Renault,Diesel,Manual,Used,6000,110.0,2013
105000,Opel,Gasoline,Manual,Used,6000,87.0,2013
147413,Renault,Diesel,Manual,Used,6000,90.0,2013
230000,BMW,Diesel,Manual,Used,6099,95.0,2013
57000,smart,Gasoline,Automatic,Used,6100,71.0,2013
133650,Opel,Diesel,Manual,Used,6100,131.0,2013
106000,Peugeot,Gasoline,Manual,Used,6100,125.0,2013
190000,Skoda,Gasoline,Manual,Used,6600,105.0,2014
73000,Dacia,Gasoline,Manual,Used,6600,83.0,2014
109900,SEAT,Gasoline,Manual,Used,6600,105.0,2014
57051,Renault,Electric,Automatic,Used,6600,58.0,2014
76310,Opel,Diesel,Manual,Used,6630,75.0,2014
54500,Peugeot,Gasoline,Manual,Used,6650,82.0,2014
59900,smart,Gasoline,Automatic,Used,6650,71.0,2014
107194,Opel,Gasoline,Manual,Used,6650,101.0,2014
113478,Ford,Gasoline,Manual,Used,6666,101.0,2014
127820,Skoda,Gasoline,Manual,Used,6680,69.0,2014
59050,Opel,Gasoline,Manual,Used,6690,86.0,2014
56000,smart,Gasoline,Automatic,Used,6690,71.0,2014
75000,smart,Gasoline,Semi-automatic,Used,6698,71.0,2014
43191,Opel,Gasoline,Manual,Used,6700,69.0,2014
121900,Skoda,Diesel,Manual,Used,6700,90.0,2014
100000,Opel,Gasoline,Manual,Used,6700,87.0,2014
46441,Volkswagen,Gasoline,Manual,Used,6700,75.0,2014
99600,Renault,Gasoline,Manual,Used,6700,90.0,2014
57000,Ford,Gasoline,Manual,Used,6750,82.0,2014
129000,Peugeot,Other,Manual,Used,6750,82.0,2014
52620,Renault,Gasoline,Manual,Used,6990,90.0,2015
159609,Nissan,Diesel,Manual,Used,6990,90.0,2015
73650,Skoda,Gasoline,Semi-automatic,Used,6990,75.0,2015
55536,Volkswagen,Other,Manual,Used,6990,68.0,2015
118832,Renault,Diesel,Manual,Used,6990,90.0,2015
133160,Ford,Diesel,Manual,Used,6990,105.0,2015
65000,Suzuki,Gasoline,Manual,Used,6997,94.0,2015
134500,Hyundai,Diesel,Manual,Used,6998,75.0,2015
91400,smart,Gasoline,Manual,Used,6999,71.0,2015
96698,Renault,Gasoline,Manual,Used,6999,90.0,2015
158000,Opel,Diesel,Manual,Used,6999,136.0,2015
128580,Dacia,Diesel,Manual,Used,6999,90.0,2015
89000,Hyundai,Other,Manual,Used,6999,67.0,2015
166000,Opel,Other,Manual,Used,6999,87.0,2015
100600,Ford,Gasoline,Manual,Used,6999,101.0,2015
115042,Renault,Diesel,Manual,Used,6999,110.0,2015
68000,Dacia,Gasoline,Manual,Used,6999,75.0,2015
40100,Skoda,Gasoline,Manual,Used,7000,60.0,2015
28334,Suzuki,Gasoline,Manual,Used,7000,68.0,2015
45000,SEAT,Gasoline,Manual,Used,7100,75.0,2015
96200,Opel,Diesel,Manual,Used,6899,75.0,2016
9100,Kia,Gasoline,Manual,Used,6900,67.0,2016
49400,Renault,Gasoline,Manual,Used,6900,71.0,2016
119290,Opel,Gasoline,Manual,Used,6900,116.0,2016
73892,Citroen,Gasoline,Manual,Used,6900,82.0,2016
39000,Hyundai,Gasoline,Manual,Used,6900,67.0,2016
33000,Nissan,Gasoline,Manual,Used,6900,80.0,2016
342000,Toyota,Diesel,Manual,Used,6900,128.0,2016
148500,Ford,Diesel,Manual,Used,6900,95.0,2016
163000,Peugeot,Diesel,Manual,Used,6949,120.0,2016
68000,Renault,Diesel,Manual,Used,6950,75.0,2016
23000,Fiat,Gasoline,Manual,Used,6950,69.0,2016
21200,Opel,Gasoline,Manual,Used,6950,69.0,2016
50000,Opel,Gasoline,Manual,Used,6950,90.0,2016
164990,Ford,Diesel,Manual,Used,6950,120.0,2016
74245,Dacia,Gasoline,Manual,Used,6979,90.0,2016
27993,SEAT,Gasoline,Manual,Used,6980,60.0,2016
69282,smart,Gasoline,Manual,Used,6980,71.0,2016
55300,Audi,Gasoline,Automatic,Used,19900,150.0,2017
103000,Ford,Diesel,Manual,Used,19950,179.0,2017
99500,BMW,Diesel,Manual,Used,19990,190.0,2017
88250,Hyundai,Diesel,Automatic,Used,20676,200.0,2017
31862,Volkswagen,Gasoline,Automatic,Used,20975,220.0,2017
88200,BMW,Diesel,Manual,Used,21360,150.0,2017
65864,SEAT,Gasoline,Automatic,Used,21880,150.0,2017
103954,Toyota,Hybrid,Automatic,Used,21978,197.0,2017
51600,Volvo,Diesel,Manual,Used,21990,150.0,2017
36371,Ford,Diesel,Manual,Used,21990,179.0,2017
33390,Toyota,Hybrid,Automatic,Used,21999,197.0,2017
97839,Toyota,Hybrid,Automatic,Used,22480,197.0,2017
61614,Mazda,Diesel,Automatic,Used,22590,175.0,2017
87914,Ford,Diesel,Automatic,Used,22850,209.0,2017
28068,Ford,Gasoline,Automatic,Used,22990,182.0,2017
63248,Toyota,Hybrid,Automatic,Used,23470,197.0,2017
84700,Ford,Diesel,Automatic,Used,23690,209.0,2017
32362,Ford,Gasoline,Automatic,Used,23850,239.0,2017
105402,Ford,Diesel,Automatic,Used,23950,209.0,2017
102900,Volvo,Diesel,Manual,Used,23960,220.0,2017
4500,Opel,Gasoline,Manual,Used,19950,140.0,2018
7600,Opel,Gasoline,Manual,Used,19950,110.0,2018
49900,Ford,Gasoline,Manual,Used,19990,150.0,2018
8712,SEAT,Gasoline,Manual,Used,20480,95.0,2018
93100,BMW,Diesel,Manual,Used,20690,150.0,2018
21280,Mercedes-Benz,Gasoline,Manual,Used,21290,163.0,2018
64432,Audi,Gasoline,Manual,Used,21475,150.0,2018
61823,Volkswagen,Diesel,Manual,Used,21670,150.0,2018
88649,Skoda,Diesel,Automatic,Used,21875,190.0,2018
35800,Audi,Gasoline,Manual,Used,21975,150.0,2018
36000,Audi,Gasoline,Manual,Used,21975,150.0,2018
40030,Ford,Gasoline,Automatic,Used,21990,182.0,2018
93963,Mazda,Diesel,Automatic,Used,22477,175.0,2018
41390,Ford,Gasoline,Automatic,Used,22650,182.0,2018
7330,Audi,Gasoline,Automatic,Used,23480,179.0,2018
79980,BMW,Diesel,Automatic,Used,23760,190.0,2018
31200,Audi,Diesel,Manual,Used,23775,150.0,2018
84229,Toyota,Hybrid,Automatic,Used,23970,197.0,2018
5108,Audi,Gasoline,Automatic,Used,45450,245.0,2019
29805,Audi,Gasoline,Automatic,Demonstration,45850,245.0,2019
20540,Volvo,Gasoline,Automatic,Used,45890,310.0,2019
74782,Audi,Diesel,Automatic,Used,45950,286.0,2019
15000,Mercedes-Benz,Gasoline,Automatic,Used,46888,258.0,2019
12200,Volvo,Gasoline,Automatic,Used,47900,310.0,2019
8213,Toyota,Gasoline,Automatic,Used,47990,340.0,2019
11094,Volvo,Gasoline,Automatic,Used,48440,310.0,2019
32850,Audi,Gasoline,Automatic,Used,52980,400.0,2019
7244,Land,Diesel,Automatic,Used,53760,241.0,2019
22000,BMW,Gasoline,Automatic,Used,53900,411.0,2019
21607,Mercedes-Benz,Gasoline,Automatic,Used,53949,435.0,2019
25387,Other,Gasoline,Automatic,Used,53990,252.0,2019
42345,Jeep,Gasoline,Automatic,Used,55800,272.0,2019
2500,Ford,Hybrid,Manual,Demonstration,24790,125.0,2020
5,Jeep,Gasoline,Automatic,Pre-registered,24860,150.0,2020
8313,Volkswagen,Gasoline,Automatic,Used,24880,150.0,2020
23655,Ford,Gasoline,Automatic,Employee's car,24898,140.0,2020
18819,Volkswagen,Diesel,Automatic,Used,24900,150.0,2020
6990,Ford,Diesel,Automatic,Employee's car,24950,150.0,2020
4200,Ford,Diesel,Automatic,Employee's car,24950,150.0,2020
14273,Volkswagen,Gasoline,Manual,Employee's car,24959,150.0,2020
10100,Ford,Gasoline,Automatic,Used,24980,150.0,2020
10,Citroen,Gasoline,Manual,Demonstration,24980,131.0,2020
30079,Ford,Gasoline,Manual,Used,24990,165.0,2020
8560,Ford,Gasoline,Automatic,Used,24990,182.0,2020
1,Skoda,Gasoline,Manual,Used,24999,150.0,2020
4377,Volkswagen,Diesel,Automatic,Used,25290,150.0,2020
4900,Ford,Hybrid,Manual,Used,25290,155.0,2020
7280,Audi,Diesel,Manual,Used,25350,116.0,2020
14900,Renault,Diesel,Automatic,Demonstration,25380,150.0,2020
50,Fiat,Hybrid,Manual,Used,14650,69.0,2021
5,Fiat,Gasoline,Automatic,Pre-registered,14690,69.0,2021
10,Ford,Gasoline,Manual,Pre-registered,17650,101.0,2021
506,Ford,Diesel,Manual,Demonstration,17950,101.0,2021
10,Hyundai,Gasoline,Automatic,Pre-registered,18230,120.0,2021
10,smart,Electric,Automatic,Demonstration,20299,56.0,2021
10,Skoda,Gasoline,Automatic,Pre-registered,20500,110.0,2021
20,Ford,Gasoline,Manual,Pre-registered,20770,125.0,2021
20,Ford,Gasoline,Manual,Pre-registered,21440,125.0,2021
10,smart,Electric,Automatic,Pre-registered,21877,56.0,2021
10,Nissan,Gasoline,Manual,Pre-registered,22490,140.0,2021
4500,Ford,Gasoline,Automatic,Demonstration,22890,125.0,2021
20,Ford,Gasoline,Automatic,Pre-registered,22990,150.0,2021
25,Hyundai,Gasoline,Manual,Used,22990,101.0,2021
148000,Renault,Gasoline,Manual,Used,4900,131.0,2011
117397,Ford,Diesel,Manual,Used,4900,75.0,2011
175000,Skoda,Diesel,Manual,Used,4900,105.0,2011
124000,Renault,Gasoline,Manual,Used,4900,102.0,2011
257000,BMW,Diesel,Manual,Used,4900,177.0,2011
127000,Fiat,Diesel,Manual,Used,4900,95.0,2011
93454,smart,Gasoline,Automatic,Used,4900,84.0,2011
88929,Ford,Gasoline,Manual,Used,4900,82.0,2011
121400,Kia,Gasoline,Manual,Used,4900,90.0,2011
297000,Skoda,Diesel,Automatic,Used,4900,140.0,2011
228500,Skoda,Gasoline,Manual,Used,4900,125.0,2011
105000,Volkswagen,Gasoline,Manual,Used,4900,60.0,2011
85700,Hyundai,Gasoline,Manual,Used,4950,77.0,2011
94000,smart,Diesel,Automatic,Used,4950,54.0,2011
152369,Chevrolet,Gasoline,Manual,Used,4950,141.0,2011
54800,Kia,Gasoline,Manual,Used,4950,97.0,2011
128401,Renault,Gasoline,Manual,Used,4950,75.0,2011
174569,Peugeot,Gasoline,Manual,Used,4950,156.0,2011
161673,Ford,Diesel,Manual,Used,4950,116.0,2011
91663,Opel,Gasoline,Manual,Used,5299,69.0,2012
195000,Opel,Diesel,Manual,Used,5299,165.0,2012
57000,Mazda,Gasoline,Manual,Used,5300,75.0,2012
100000,Ford,Gasoline,Manual,Used,5350,82.0,2012
120103,Renault,Gasoline,Manual,Used,5370,116.0,2012
150000,Opel,Diesel,Manual,Used,5399,110.0,2012
15200,Suzuki,Gasoline,Manual,Used,5399,68.0,2012
175000,Citroen,Diesel,Manual,Used,5399,163.0,2012
85000,Toyota,Gasoline,Manual,Used,5400,69.0,2012
81000,Ford,Gasoline,Manual,Used,5400,82.0,2012
60000,Volkswagen,Gasoline,Manual,Used,5400,75.0,2012
64000,SEAT,Gasoline,Manual,Used,5450,60.0,2012
167000,Renault,Diesel,Manual,Used,5450,1.0,2012
126000,Volkswagen,Diesel,Manual,Used,5450,75.0,2012
110000,Citroen,Gasoline,Manual,Used,5470,120.0,2012
95000,Skoda,Gasoline,Manual,Used,6000,86.0,2013
114000,Renault,Gasoline,Manual,Used,6000,116.0,2013
213000,Opel,Diesel,Automatic,Used,6000,165.0,2013
55000,smart,Electric,Automatic,Used,6099,75.0,2013
107000,Opel,Gasoline,Manual,Used,6100,116.0,2013
117000,Citroen,Gasoline,Manual,Used,6100,120.0,2013
154274,Skoda,Diesel,Manual,Used,6150,105.0,2013
76000,SEAT,Gasoline,Manual,Used,6190,105.0,2013
108068,Skoda,Gasoline,Manual,Used,6200,86.0,2013
69155,Skoda,Gasoline,Manual,Used,6200,60.0,2013
49000,Peugeot,Gasoline,Manual,Used,6200,68.0,2013
82900,smart,Gasoline,Manual,Used,6200,71.0,2013
93000,Chevrolet,Gasoline,Manual,Used,6200,140.0,2013
86000,Opel,Gasoline,Manual,Used,6200,87.0,2013
121000,MINI,Gasoline,Manual,Used,6200,75.0,2013
267000,Mazda,Diesel,Manual,Used,6200,179.0,2013
51000,Volkswagen,Gasoline,Manual,Used,6500,60.0,2014
85921,Skoda,Gasoline,Manual,Used,6540,86.0,2014
108000,Ford,Diesel,Manual,Used,6599,116.0,2014
245000,Opel,Diesel,Manual,Used,6650,136.0,2014
80600,Dacia,Gasoline,Manual,Used,6690,90.0,2014
125000,Ford,Gasoline,Manual,Used,6700,101.0,2014
100000,Honda,Gasoline,Manual,Used,6750,90.0,2014
54317,Volkswagen,Gasoline,Manual,Used,6776,60.0,2014
111000,Skoda,Gasoline,Manual,Used,6777,86.0,2014
68000,Fiat,Gasoline,Manual,Used,6790,69.0,2014
100000,Dacia,Gasoline,Manual,Used,6790,83.0,2014
51000,Peugeot,Gasoline,Manual,Used,6790,68.0,2014
100000,Kia,Gasoline,Manual,Used,6790,90.0,2014
148016,SEAT,Gasoline,Manual,Used,6790,125.0,2014
31200,Skoda,Gasoline,Manual,Used,6790,60.0,2016
90914,Skoda,Gasoline,Manual,Used,6790,60.0,2016
57690,Skoda,Gasoline,Manual,Used,6799,75.0,2016
69549,Citroen,Gasoline,Manual,Used,6800,82.0,2016
21060,smart,Gasoline,Manual,Used,6800,71.0,2016
133000,Citroen,Diesel,Manual,Used,6800,90.0,2016
286246,Volkswagen,Diesel,Manual,Used,6870,110.0,2016
47300,Skoda,Gasoline,Manual,Used,6880,60.0,2016
61500,Skoda,Gasoline,Manual,Used,6880,60.0,2016
38400,Skoda,Gasoline,Manual,Used,6880,60.0,2016
52500,Skoda,Gasoline,Manual,Used,6880,60.0,2016
68900,Skoda,Gasoline,Manual,Used,6880,60.0,2016
22371,Suzuki,Gasoline,Manual,Used,6890,68.0,2016
49850,Toyota,Hybrid,Automatic,Used,18460,122.0,2017
63257,Volkswagen,Electric,Automatic,Used,18480,136.0,2017
32670,Hyundai,Gasoline,Manual,Used,18790,165.0,2017
78370,Volkswagen,Gasoline,Manual,Used,18855,150.0,2017
43134,Toyota,Hybrid,Automatic,Used,18860,122.0,2017
37500,Toyota,Hybrid,Automatic,Used,18960,122.0,2017
90692,Volkswagen,Diesel,Manual,Used,19355,150.0,2017
54255,Volkswagen,Gasoline,Automatic,Used,19455,150.0,2017
8348,Toyota,Hybrid,Automatic,Used,19950,98.0,2017
55848,Volkswagen,Gasoline,Manual,Used,19955,150.0,2017
19170,Toyota,Gasoline,Automatic,Used,19960,116.0,2017
69890,Mercedes-Benz,Diesel,Automatic,Used,19990,116.0,2017
111049,Volkswagen,Diesel,Automatic,Used,20155,190.0,2017
89918,Volkswagen,Gasoline,Automatic,Used,21255,179.0,2017
57258,Volkswagen,Gasoline,Manual,Used,21455,150.0,2017
47810,Volkswagen,Gasoline,Automatic,Used,21550,125.0,2017
55158,Volkswagen,Gasoline,Automatic,Used,21744,204.0,2017
12282,Volkswagen,Gasoline,Manual,Used,10255,65.0,2018
14584,Volkswagen,Gasoline,Manual,Used,10255,65.0,2018
46900,Ford,Gasoline,Manual,Used,10450,101.0,2018
8504,Volkswagen,Gasoline,Manual,Used,10455,65.0,2018
4924,Volkswagen,Gasoline,Manual,Used,10655,65.0,2018
101745,Volkswagen,Diesel,Manual,Used,10750,75.0,2018
98269,Volkswagen,Diesel,Manual,Used,10855,116.0,2018
34369,Volkswagen,Gasoline,Manual,Used,10877,75.0,2018
39000,Ford,Gasoline,Manual,Used,10980,86.0,2018
12500,Volkswagen,Gasoline,Manual,Used,10990,90.0,2018
44300,Opel,Gasoline,Manual,Used,10990,90.0,2018
36000,Ford,Gasoline,Manual,Used,11380,86.0,2018
102133,Volkswagen,Diesel,Manual,Used,11550,75.0,2018
27730,Skoda,Gasoline,Manual,Used,11650,95.0,2018
16551,Volkswagen,Gasoline,Manual,Used,11944,65.0,2018
127181,BMW,Diesel,Manual,Used,11990,116.0,2018
40000,Toyota,Gasoline,Manual,Used,12460,99.0,2018
20564,Audi,Gasoline,Manual,Used,12979,82.0,2018
33075,Volvo,Gasoline,Automatic,Used,51990,310.0,2019
62171,Volvo,Diesel,Automatic,Used,53790,235.0,2019
3493,Kia,Gasoline,Automatic,Demonstration,54897,366.0,2019
37209,Volkswagen,Diesel,Automatic,Used,55950,286.0,2019
20500,Mercedes-Benz,Gasoline,Automatic,Used,65510,476.0,2019
34500,Mercedes-Benz,Gasoline,Automatic,Used,66610,476.0,2019
18799,Mercedes-Benz,Diesel,Automatic,Used,68440,272.0,2019
15500,Lexus,Gasoline,Automatic,Used,72880,417.0,2019
33171,Mercedes-Benz,Gasoline,Automatic,Employee's car,76790,571.0,2019
8790,BMW,Gasoline,Automatic,Used,93799,530.0,2019
38000,Skoda,Gasoline,Manual,Used,8750,75.0,2019
28257,Hyundai,Gasoline,Manual,Used,8950,67.0,2019
49850,Opel,Gasoline,Manual,Used,8999,69.0,2019
39000,Toyota,Gasoline,Manual,Used,9780,69.0,2019
2500,Hyundai,Gasoline,Manual,Used,9900,67.0,2019
24000,Mitsubishi,Gasoline,Manual,Used,10399,80.0,2019
39000,Toyota,Gasoline,Manual,Used,10480,72.0,2019
28500,Ford,Gasoline,Manual,Used,10750,86.0,2019
12412,Opel,Gasoline,Manual,Used,11390,69.0,2019
16500,Volvo,Hybrid,Automatic,Demonstration,43330,211.0,2020
5805,Volvo,Gasoline,Automatic,Used,43480,190.0,2020
5555,Cupra,Gasoline,Automatic,Pre-registered,43480,310.0,2020
803,Volvo,Diesel,Automatic,Used,43490,190.0,2020
3999,Cupra,Gasoline,Automatic,Demonstration,43490,310.0,2020
10,Alfa,Gasoline,Automatic,Pre-registered,43849,280.0,2020
15907,Volvo,Gasoline,Automatic,Used,43980,306.0,2020
1000,Peugeot,Diesel,Automatic,Employee's car,44390,177.0,2020
9991,Audi,Gasoline,Automatic,Used,44940,300.0,2020
3770,Volkswagen,Gasoline,Automatic,Used,44950,300.0,2020
16595,BMW,Diesel,Automatic,Used,44979,190.0,2020
1447,Volvo,Hybrid,Automatic,Used,44990,261.0,2020
23796,BMW,Gasoline,Automatic,Used,45695,184.0,2020
7413,Audi,Diesel,Automatic,Used,45880,190.0,2020
5000,Volvo,Hybrid,Automatic,Used,46480,261.0,2020
8694,Volvo,Gasoline,Automatic,Used,46900,250.0,2020
1281,Volvo,Diesel,Automatic,Used,46900,235.0,2020
16851,Volvo,Hybrid,Automatic,Used,46940,390.0,2020
11595,Mercedes-Benz,Gasoline,Automatic,Used,47480,224.0,2020
15,Volkswagen,Gasoline,Automatic,Used,47887,272.0,2020
10,Volkswagen,Gasoline,Manual,Pre-registered,19780,95.0,2021
24,Ford,Gasoline,Automatic,Pre-registered,19890,125.0,2021
25,Ford,Gasoline,Manual,Pre-registered,19970,101.0,2021
854,Skoda,Gasoline,Automatic,Used,19990,110.0,2021
10,Volkswagen,Gasoline,Manual,Pre-registered,19990,110.0,2021
25,Ford,Gasoline,Manual,Pre-registered,20290,155.0,2021
1500,SEAT,Other,Manual,Demonstration,20990,90.0,2021
25,Ford,Gasoline,Manual,Pre-registered,21590,155.0,2021
20,Suzuki,Gasoline,Automatic,Pre-registered,21660,129.0,2021
100,Ford,Gasoline,Manual,Pre-registered,21980,125.0,2021
25,Ford,Diesel,Manual,Pre-registered,21990,101.0,2021
1500,Nissan,Gasoline,Automatic,Demonstration,22370,114.0,2021
25,Ford,Gasoline,Automatic,Pre-registered,22780,125.0,2021
25,Ford,Gasoline,Automatic,Used,23290,125.0,2021
50,Ford,Gasoline,Automatic,Pre-registered,23790,150.0,2021
50,Volkswagen,Gasoline,Automatic,Used,23955,150.0,2021
50,SEAT,Gasoline,Manual,Pre-registered,23990,110.0,2021
101463,Mercedes-Benz,Diesel,Manual,Used,10990,170.0,2011
149800,BMW,Gasoline,Automatic,Used,10999,218.0,2011
105000,MINI,Diesel,Manual,Used,10999,143.0,2011
144000,BMW,Diesel,Manual,Used,10999,177.0,2011
57000,Volkswagen,Gasoline,Manual,Used,11350,105.0,2011
161000,Mercedes-Benz,Gasoline,Automatic,Used,11499,184.0,2011
187068,Fiat,Diesel,Manual,Used,11500,101.0,2011
160000,Mercedes-Benz,Diesel,Automatic,Used,11590,136.0,2011
103750,Volkswagen,Gasoline,Manual,Used,11750,160.0,2011
122000,BMW,Diesel,Automatic,Used,11790,184.0,2011
208900,Audi,Diesel,Manual,Used,11900,170.0,2011
163400,Audi,Diesel,Automatic,Used,11950,190.0,2011
83431,BMW,Diesel,Automatic,Used,11950,143.0,2011
150150,Volvo,Diesel,Automatic,Used,11950,215.0,2011
41000,Volkswagen,Gasoline,Manual,Used,12000,122.0,2011
198000,Audi,Diesel,Automatic,Used,12300,190.0,2011
95375,Volkswagen,Gasoline,Automatic,Used,12445,211.0,2011
81217,BMW,Gasoline,Automatic,Used,11990,184.0,2012
93890,Mercedes-Benz,Gasoline,Manual,Used,11990,156.0,2012
110000,Kia,Diesel,Manual,Used,11995,136.0,2012
124179,Volkswagen,Diesel,Automatic,Used,11998,140.0,2012
330000,Audi,Diesel,Automatic,Used,11999,177.0,2012
226500,Audi,Diesel,Automatic,Used,11999,245.0,2012
70000,Audi,Gasoline,Manual,Used,11999,125.0,2012
136422,Volkswagen,Gasoline,Manual,Used,11999,160.0,2012
138000,MINI,Gasoline,Manual,Used,12000,211.0,2012
89401,Mercedes-Benz,Gasoline,Automatic,Used,12400,122.0,2012
64700,Volkswagen,Gasoline,Manual,Used,12400,160.0,2012
44676,Volkswagen,Gasoline,Automatic,Used,12445,179.0,2012
62450,Mercedes-Benz,Gasoline,Manual,Used,12450,156.0,2012
75000,Volkswagen,Gasoline,Manual,Used,12450,160.0,2012
117500,Volkswagen,Diesel,Manual,Used,12499,170.0,2012
174000,Mercedes-Benz,Diesel,Automatic,Used,12499,170.0,2012
189000,Mercedes-Benz,Diesel,Automatic,Used,12500,204.0,2012
89700,Audi,Gasoline,Manual,Used,12600,105.0,2012
101500,Lexus,Hybrid,Automatic,Used,12700,136.0,2012
68252,Opel,Gasoline,Manual,Used,12900,140.0,2013
192500,Volkswagen,Diesel,Automatic,Used,12900,239.0,2013
86000,Volvo,Gasoline,Manual,Used,12900,150.0,2013
97408,Volkswagen,Gasoline,Manual,Used,12973,160.0,2013
98121,Skoda,Gasoline,Manual,Used,12990,160.0,2013
129800,Audi,Diesel,Manual,Used,12990,143.0,2013
128876,Audi,Diesel,Manual,Used,12990,140.0,2013
105000,Volkswagen,Diesel,Manual,Used,13000,150.0,2013
134000,Volkswagen,Diesel,Automatic,Used,13000,140.0,2013
75000,Mercedes-Benz,Gasoline,Manual,Used,13250,122.0,2013
86300,Volkswagen,Gasoline,Manual,Used,13280,122.0,2013
51900,Volkswagen,Gasoline,Manual,Used,13450,105.0,2013
99989,Skoda,Diesel,Manual,Used,13490,140.0,2013
57500,Ford,Diesel,Manual,Used,13490,140.0,2013
82558,Audi,Gasoline,Manual,Used,13490,179.0,2013
89634,Mercedes-Benz,Gasoline,Automatic,Used,13490,122.0,2013
197800,Audi,Gasoline,Manual,Used,13499,125.0,2013
117000,BMW,Diesel,Manual,Used,13590,184.0,2013
120000,Audi,Diesel,Manual,Used,13700,150.0,2013
203000,BMW,Diesel,Automatic,Used,13750,218.0,2013
162230,Audi,Diesel,Manual,Used,13699,140.0,2014
65700,Volkswagen,Gasoline,Automatic,Used,13700,105.0,2014
52223,Audi,Gasoline,Manual,Used,13779,110.0,2014
106782,Volvo,Diesel,Automatic,Used,13780,163.0,2014
108218,BMW,Gasoline,Manual,Used,13800,136.0,2014
98424,Volkswagen,Diesel,Automatic,Used,13890,150.0,2014
97200,Volvo,Diesel,Manual,Used,13900,181.0,2014
39700,Volkswagen,Gasoline,Manual,Used,13900,140.0,2014
